ID,EZI_ROAD_NAME,ROAD_NAME,ROAD_TYPE,AGE_LESS_THAN_15YRS_PCNT,AGE_15_24YRS_PCNT,AGE_25_44YRS_PCNT,AGE_45_64YRS_PCNT,AGE_18YRS_OVER_PCNT,AGE_65YRS_OVER_PCNT,SEO_PERSONS_PCNT,FC_COUPLE_NO_CHILDREN_PCNT,FC_COUPLE_WITH_CHILDREN_PCNT,FC_SINGLE_PARENT,CARS_ZERO_HH_PCNT,CARS_ONE_HH_PCNT,CARS_TWO_OR_MORE_HH_PCNT,DWELLING_SEP_HOUSE_PCNT,DWELLING_SEMID_RO_OR_TCE_H_TH_P,DWELLING_FLAT_UNIT_APART_PCNT,OCCUPATION_WHITE_COLLAR_PCNT,OCCUPATION_BLUE_COLLAR_PCNT,SEIFA,Commercial%,Industrial%,Residential%,Parkland%,Primary_Production%,Lq_Licenses,Intersection,Supermarket,primary_school,secondary_school,km_post,traffic_signal,Blackspot
7689,GREAT OCEAN ROAD,GREAT OCEAN,ROAD,0.107344633,0.124293785,0.144067797,0.372881356,0.833333333,0.251412429,0.906515581,0.5,0.34375,0.104166667,0,0.312,0.688,1,0,0,0.676646707,0.347305389,1086,0,0,0.421261043,0.578738957,0,0,non-Intersection,0,0,0,1,0,non-Blackspot
4920,LINTON-CARNGHAM ROAD,LINTON-CARNGHAM,ROAD,0.152610442,0.080321285,0.184738956,0.333333333,0.819277108,0.248995984,0.944,0.492753623,0.289855072,0.173913043,0.036363636,0.181818182,0.7,1,0,0,0.525773196,0.350515464,927,0,0,0,0,1,0,non-Intersection,0,0,0,0,0,non-Blackspot
892,LOCH VALLEY ROAD,LOCH VALLEY,ROAD,0.096774194,0.092741935,0.157258065,0.334677419,0.875,0.318548387,0.846153846,0.590909091,0.242424242,0.045454545,0,0.300884956,0.601769912,1,0,0,0.718446602,0.427184466,943,0,0,0,1,0,0,non-Intersection,0,0,0,0,0,non-Blackspot
134,GREENDALE-TRENTHAM ROAD,GREENDALE-TRENTHAM,ROAD,0.144846797,0.13091922,0.208913649,0.348189415,0.816155989,0.167130919,0.880813953,0.456521739,0.423913043,0.054347826,0,0.12173913,0.852173913,1,0,0,0.691542289,0.268656716,1042,0,0,0.421249182,0.47459692,0,0,non-Intersection,0,0,0,1,0,non-Blackspot
9924,DICKSONS ROAD,DICKSONS,ROAD,0.120943953,0.147492625,0.18879056,0.351032448,0.814159292,0.191740413,0.902439024,0.422680412,0.505154639,0.051546392,0,0.117647059,0.852941176,0.96460177,0.03539823,0,0.614906832,0.366459627,1017,0,0,0,0,1,0,non-Intersection,0,0,0,1,0,non-Blackspot
7062,MIRBOO NORTH-TRAFALGAR ROAD,MIRBOO NORTH-TRAFALGAR,ROAD,0.195744681,0.125531915,0.217021277,0.285106383,0.765957447,0.176595745,0.936956522,0.496453901,0.390070922,0.141843972,0.041176471,0.194117647,0.729411765,0.98255814,0,0,0.688372093,0.334883721,972,0,0,0,0,1,0,non-Intersection,0,0,0,1,0,non-Blackspot
2242,STRATHMORE DRIVE,STRATHMORE,DRIVE,0.240713224,0.093610698,0.326894502,0.251114413,0.713224368,0.087667162,0.916292975,0.306878307,0.518518519,0.148148148,0,0.216216216,0.77027027,0.987012987,0.012987013,0,0.735955056,0.269662921,1097,0,0,1,0,0,1,non-Intersection,0,0,0,0,0,non-Blackspot
4047,OLD RIFLE RANGE ROAD,OLD RIFLE RANGE,ROAD,0.203174603,0.112698413,0.196825397,0.307936508,0.752380952,0.179365079,0.86977492,0.416666667,0.403846154,0.173076923,0.062761506,0.338912134,0.552301255,0.928270042,0.025316456,0,0.57079646,0.442477876,895,0,0,0.953906197,0.013336663,0.03275714,0,non-Intersection,0,0,0,0,0,non-Blackspot
3492,ERSKINE FALLS ROAD,ERSKINE FALLS,ROAD,0.198895028,0.091160221,0.182320442,0.35359116,0.751381215,0.174033149,0.820936639,0.481481481,0.419753086,0.111111111,0,0.330275229,0.642201835,0.972727273,0,0,0.652694611,0.335329341,1050,0,0,0,1,0,0,non-Intersection,0,0,0,0,0,non-Blackspot
5081,OLD GLENELG HIGHWAY,OLD GLENELG,HIGHWAY,0.174216028,0.132404181,0.271777003,0.296167247,0.780487805,0.12543554,0.94265233,0.38961039,0.415584416,0.064935065,0,0.228571429,0.723809524,1,0,0,0.515873016,0.412698413,969,0,0,0,0,1,0,Intersection,0,0,0,0,0,non-Blackspot
4799,GRAMS ROAD,GRAMS,ROAD,0.217726397,0.138728324,0.225433526,0.333333333,0.728323699,0.08477842,0.912959381,0.284722222,0.583333333,0.076388889,0,0.2,0.764705882,1,0,0,0.601503759,0.421052632,1009,0,0,0,0,0,0,non-Intersection,0,0,0,0,0,non-Blackspot
5524,MAIN ROAD,MAIN,ROAD,0.144578313,0.072289157,0.162650602,0.403614458,0.828313253,0.21686747,0.855384615,0.5,0.371794872,0.076923077,0.066666667,0.214814815,0.696296296,0.968992248,0,0,0.613138686,0.437956204,938,0,0,0,0,0,0,non-Intersection,0,0,0,0,0,non-Blackspot
5012,PITFIELD-SCARSDALE ROAD,PITFIELD-SCARSDALE,ROAD,0.174216028,0.132404181,0.271777003,0.296167247,0.780487805,0.12543554,0.94265233,0.38961039,0.415584416,0.064935065,0,0.228571429,0.723809524,1,0,0,0.515873016,0.412698413,969,0,0,0.797256733,0,0.202743267,1,non-Intersection,0,0,0,0,0,Blackspot
1855,ANGLESEA ROAD,ANGLESEA,ROAD,0.175059952,0.105515588,0.175059952,0.340527578,0.779376499,0.20383693,0.953316953,0.464,0.472,0.088,0.04,0.133333333,0.786666667,1,0,0,0.771300448,0.197309417,1088,0,0,0,0,1,0,non-Intersection,0,0,0,0,0,non-Blackspot
6734,YOUNG STREET,YOUNG,STREET,0.248780488,0.126829268,0.23902439,0.273170732,0.685365854,0.112195122,0.879901961,0.289719626,0.570093458,0.140186916,0.02238806,0.201492537,0.708955224,1,0,0,0.576271186,0.457627119,979,0,0,1,0,0,1,non-Intersection,0,0,0,0,0,non-Blackspot
4584,SAGO HILL ROAD,SAGO HILL,ROAD,0.213740458,0.122137405,0.25,0.314885496,0.751908397,0.099236641,0.920152091,0.363013699,0.47260274,0.130136986,0.017751479,0.082840237,0.840236686,1,0,0,0.643636364,0.345454545,1007,0,0,0.947328913,0,0.003409823,1,non-Intersection,0,1,0,0,0,non-Blackspot
743,THOMSON VALLEY ROAD,THOMSON VALLEY,ROAD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,non-Intersection,0,0,0,0,0,non-Blackspot
4604,INGLIS STREET,INGLIS,STREET,0.14986376,0.122615804,0.174386921,0.288828338,0.798365123,0.264305177,0.843137255,0.456521739,0.304347826,0.217391304,0.070967742,0.477419355,0.393548387,0.722580645,0,0.258064516,0.635658915,0.271317829,942,0.336689983,0,0.663310017,0,0,6,Intersection,0,0,0,0,0,Blackspot
6758,WATERLOO ROAD,WATERLOO,ROAD,0.22706422,0.128440367,0.197247706,0.339449541,0.729357798,0.107798165,0.859484778,0.345454545,0.572727273,0.045454545,0,0.177419355,0.782258065,1,0,0,0.63,0.365,1020,0,0,0.093769364,0,0.906230636,0,Intersection,0,0,0,1,0,non-Blackspot
8222,PRINCES FREEWAY,PRINCES,FREEWAY,0.165137615,0.137614679,0.19266055,0.394495413,0.802752294,0.110091743,0.939130435,0.428571429,0.4,0.128571429,0.0375,0.1625,0.7625,1,0,0,0.62601626,0.333333333,1012,0,0,0,0,1,0,non-Intersection,0,0,0,0,0,Blackspot
2153,PORTREATH ROAD,PORTREATH,ROAD,0.206521739,0.101449275,0.188405797,0.344202899,0.759057971,0.15942029,0.940433213,0.387283237,0.514450867,0.098265896,0,0.128865979,0.850515464,0.984375,0,0,0.775510204,0.221088435,1099,0,0,0,0,0,0,non-Intersection,0,0,0,0,0,non-Blackspot
3387,BATMAN STREET,BATMAN,STREET,0.216535433,0.069553806,0.250656168,0.282152231,0.761154856,0.181102362,0.877631579,0.364583333,0.427083333,0.182291667,0.030405405,0.391891892,0.537162162,1,0,0,0.658536585,0.365853659,967,0,0,0.540625072,0,0.459374928,0,non-Intersection,0,0,0,0,0,Blackspot
4458,OLD WESTERN HIGHWAY,OLD WESTERN,HIGHWAY,0.175977654,0.125698324,0.187150838,0.337988827,0.790502793,0.173184358,0.884057971,0.34375,0.4375,0.15625,0,0.163934426,0.81147541,0.974137931,0,0.025862069,0.619565217,0.380434783,997,0,0,0.603618222,0,0.396381778,1,non-Intersection,0,0,0,0,0,non-Blackspot
2135,ANDERSON STREET,ANDERSON,STREET,0.128378378,0.06981982,0.252252252,0.272522523,0.846846847,0.277027027,0.898383372,0.588235294,0.323529412,0.088235294,0.079096045,0.423728814,0.480225989,0.663043478,0.233695652,0.10326087,0.676190476,0.271428571,1054,6.86E-05,0,0.999931435,0,0,1,non-Intersection,0,0,0,0,0,non-Blackspot
9271,TREW ROAD,TREW,ROAD,0.133333333,0.076923077,0.184615385,0.41025641,0.841025641,0.194871795,0.953846154,0.482758621,0.482758621,0.051724138,0,0.2,0.7625,1,0,0,0.657894737,0.271929825,1000,0,0,0.984439771,0,0.015560229,0,non-Intersection,0,0,0,0,0,non-Blackspot
2855,MALAY STREET,MALAY,STREET,0.125842697,0.080898876,0.193258427,0.269662921,0.842696629,0.330337079,0.866359447,0.576923077,0.269230769,0.125,0.053571429,0.398809524,0.511904762,0.982248521,0.017751479,0,0.605633803,0.394366197,926,0.043417526,0,0.956582474,0,0,0,non-Intersection,0,0,0,0,0,non-Blackspot
7696,BASS HIGHWAY,BASS,HIGHWAY,0.182572614,0.062240664,0.153526971,0.398340249,0.79253112,0.203319502,0.884297521,0.458333333,0.333333333,0.069444444,0.03,0.22,0.7,1,0,0,0.647540984,0.37704918,978,0.244303609,0,0.021318272,0.132083472,0.602294647,0,non-Intersection,0,0,0,0,0,non-Blackspot
5961,OLD SALE ROAD,OLD SALE,ROAD,0.218074656,0.143418468,0.266208251,0.260314342,0.729862475,0.111984283,0.857847976,0.409722222,0.46875,0.111111111,0,0.202416918,0.779456193,1,0,0,0.657943925,0.342056075,1044,0,0,0,0,1,0,Intersection,0,0,0,0,0,non-Blackspot
740,COLAC-BALLARAT ROAD,COLAC-BALLARAT,ROAD,0.185303514,0.102236422,0.194888179,0.348242812,0.757188498,0.169329073,0.950310559,0.505154639,0.360824742,0.103092784,0,0.177570093,0.785046729,1,0,0,0.641221374,0.305343511,1001,0,0,0,0.449557917,0.550442083,0,non-Intersection,0,0,0,1,0,non-Blackspot
455,LIDGETT STREET,LIDGETT,STREET,0.175757576,0.131313131,0.262626263,0.266666667,0.781818182,0.163636364,0.890946502,0.370689655,0.543103448,0.120689655,0.097826087,0.358695652,0.510869565,0.897297297,0.102702703,0,0.577272727,0.368181818,975,0,0,0.946807475,0,0,0,non-Intersection,0,0,0,0,0,non-Blackspot
5484,SOUTH FACE ROAD,SOUTH FACE,ROAD,0,0,0,0,1,1,0.666666667,0,0,0,0,0.666666667,0.333333333,1,0,0,0,0,0,0,0,0,1,0,0,non-Intersection,0,0,0,0,0,non-Blackspot
2357,BELLS BEACH ROAD,BELLS BEACH,ROAD,0.182539683,0.142857143,0.134920635,0.325396825,0.738095238,0.214285714,0.94488189,0.484848485,0.606060606,0.090909091,0,0.138888889,0.861111111,1,0,0,0.698412698,0.26984127,1094,0,0,0,0.117356784,0.882643216,0,non-Intersection,0,0,0,1,0,non-Blackspot
5915,BALFOURS ROAD,BALFOURS,ROAD,0.212307692,0.104615385,0.187692308,0.378461538,0.741538462,0.116923077,0.972560976,0.494949495,0.494949495,0.080808081,0,0.120689655,0.853448276,1,0,0,0.652694611,0.317365269,1047,0,0,0,0,1,0,non-Intersection,0,0,0,0,0,non-Blackspot
7528,BROOKE STREET,BROOKE,STREET,0.210619469,0.09380531,0.277876106,0.276106195,0.755752212,0.14159292,0.953571429,0.418300654,0.464052288,0.137254902,0,0.237864078,0.708737864,1,0,0,0.55078125,0.390625,950,0,0,1,0,0,1,Intersection,0,0,0,0,0,non-Blackspot
4778,YENDON-EGERTON ROAD,YENDON-EGERTON,ROAD,0.156682028,0.064516129,0.262672811,0.377880184,0.801843318,0.138248848,0.923076923,0.433962264,0.377358491,0.188679245,0,0.29787234,0.670212766,1,0,0,0.672268908,0.394957983,982,0,0,0.694042364,0,0.305957636,0,non-Intersection,0,0,0,0,0,non-Blackspot
1466,GEELONG ROAD,GEELONG,ROAD,0.318104907,0.113367174,0.226734349,0.230118443,0.634517766,0.111675127,0.932088285,0.299319728,0.646258503,0.074829932,0,0.082802548,0.891719745,1,0,0,0.629090909,0.378181818,1055,0.454842872,0,0.545157128,0,0,3,Intersection,1,0,0,0,0,Blackspot
9363,SMITH STREET,SMITH,STREET,0.121987952,0.05873494,0.228915663,0.269578313,0.853915663,0.320783133,0.769465649,0.575757576,0.303030303,0.075757576,0.068493151,0.429223744,0.461187215,0.745454545,0.059090909,0.122727273,0.695205479,0.284246575,1037,0,0,0.948638534,0.051361466,0,2,non-Intersection,0,0,0,0,0,non-Blackspot
6676,WHEELBARROW ROAD,WHEELBARROW,ROAD,0.203296703,0.065934066,0.274725275,0.28021978,0.774725275,0.175824176,0.90052356,0.360655738,0.37704918,0.098360656,0,0.071428571,0.871428571,1,0,0,0.6,0.390909091,1009,0,0,0,0,1,0,non-Intersection,0,0,0,0,0,non-Blackspot
1178,SOUTH STEIGLITZ ROAD,SOUTH STEIGLITZ,ROAD,0.166666667,0.072649573,0.162393162,0.431623932,0.803418803,0.166666667,0.942982456,0.452054795,0.424657534,0.095890411,0,0.195652174,0.77173913,1,0,0,0.661290323,0.298387097,1022,0,0,0,0.864338135,0.135661865,0,non-Intersection,0,0,0,0,0,non-Blackspot
8563,EAGLEHAWK ROAD,EAGLEHAWK,ROAD,0.196132597,0.107734807,0.237569061,0.328729282,0.754143646,0.129834254,0.947513812,0.462365591,0.494623656,0.086021505,0.022222222,0.185185185,0.77037037,1,0,0,0.598802395,0.401197605,1001,0,0,0,0,0.488601687,0,non-Intersection,0,0,0,0,0,non-Blackspot
1162,TURNER ROAD,TURNER,ROAD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,non-Intersection,0,0,0,0,0,Blackspot
989,ADA RIVER ROAD,ADA RIVER,ROAD,0.096774194,0.092741935,0.157258065,0.334677419,0.875,0.318548387,0.846153846,0.590909091,0.242424242,0.045454545,0,0.300884956,0.601769912,1,0,0,0.718446602,0.427184466,943,0,0,0,1,0,0,non-Intersection,0,0,0,0,0,non-Blackspot
8354,WATT STREET,WATT,STREET,0.176377953,0.14015748,0.171653543,0.277165354,0.771653543,0.234645669,0.84591195,0.352941176,0.405228758,0.209150327,0.109311741,0.412955466,0.425101215,0.976,0.012,0,0.677419355,0.330645161,920,0.498784012,0,0.283228085,0.085613851,0,5,non-Intersection,0,0,0,0,0,non-Blackspot
6579,RINGIN ROAD,RINGIN,ROAD,0.192771084,0.090361446,0.219879518,0.307228916,0.765060241,0.189759036,0.888217523,0.436781609,0.528735632,0.034482759,0,0.132075472,0.867924528,1,0,0,0.609271523,0.390728477,1003,0,0,0,0,1,0,non-Intersection,0,0,0,0,0,non-Blackspot
3184,JONES ROAD,JONES,ROAD,0.172131148,0.098360656,0.221311475,0.352459016,0.778688525,0.155737705,0.897338403,0.526315789,0.407894737,0.078947368,0,0.179775281,0.820224719,0.967391304,0,0,0.705035971,0.338129496,1016,0,0,0,0,1,0,non-Intersection,0,0,0,0,0,non-Blackspot
5736,JINDIVICK-NEERIM SOUTH ROAD,JINDIVICK-NEERIM SOUTH,ROAD,0.141921397,0.124454148,0.148471616,0.351528384,0.805676856,0.233624454,0.86637931,0.488188976,0.377952756,0.157480315,0,0.248407643,0.732484076,0.955974843,0.025157233,0,0.663507109,0.293838863,1019,0,0,0,0,0,0,non-Intersection,0,0,0,0,0,non-Blackspot
7018,SWAN ROAD,SWAN,ROAD,0.165354331,0.141732283,0.244094488,0.354330709,0.779527559,0.094488189,0.87704918,0.419354839,0.548387097,0.096774194,0,0.166666667,0.761904762,1,0,0,0.661764706,0.279411765,1017,0,0,0,0,1,0,non-Intersection,0,0,0,0,0,non-Blackspot
2469,WINCHELSEA-DEANS MARSH ROAD,WINCHELSEA-DEANS MARSH,ROAD,0.182320442,0.069060773,0.226519337,0.392265193,0.812154696,0.129834254,0.910614525,0.519230769,0.355769231,0.173076923,0,0.269230769,0.653846154,0.976744186,0,0,0.744791667,0.286458333,1059,0,0,0.374332102,0,0.625667898,3,non-Intersection,0,0,0,0,0,non-Blackspot
6987,SUNNY CREEK ROAD,SUNNY CREEK,ROAD,0.10989011,0.106227106,0.120879121,0.454212454,0.857142857,0.208791209,0.811320755,0.592105263,0.315789474,0,0,0.170454545,0.795454545,1,0,0,0.733333333,0.241666667,1074,0,0,0,0,1,0,non-Intersection,0,0,0,0,0,non-Blackspot
3296,HAPPY VALLEY DRIVE,HAPPY VALLEY,DRIVE,0.265168539,0.069662921,0.26741573,0.307865169,0.707865169,0.08988764,0.836601307,0.302752294,0.412844037,0.211009174,0.056962025,0.341772152,0.525316456,1,0,0,0.6,0.327777778,926,0,0,0.711832676,0.136528357,0.099165971,0,non-Intersection,0,0,0,0,0,Blackspot
3395,TURNBULL-WOOLAMAI ROAD,TURNBULL-WOOLAMAI,ROAD,0.133333333,0.076923077,0.184615385,0.41025641,0.841025641,0.194871795,0.953846154,0.482758621,0.482758621,0.051724138,0,0.2,0.7625,1,0,0,0.657894737,0.271929825,1000,0,0,0.783705608,0,0.216294392,1,non-Intersection,0,0,0,0,0,non-Blackspot
4979,YOUNGS ROAD,YOUNGS,ROAD,0.174216028,0.132404181,0.271777003,0.296167247,0.780487805,0.12543554,0.94265233,0.38961039,0.415584416,0.064935065,0,0.228571429,0.723809524,1,0,0,0.515873016,0.412698413,969,0,0,0.179149,0,0.776415123,0,non-Intersection,0,0,0,0,0,non-Blackspot
8126,MAIN NEERIM ROAD,MAIN NEERIM,ROAD,0.15060241,0.123493976,0.186746988,0.376506024,0.819277108,0.162650602,0.915915916,0.478723404,0.372340426,0.127659574,0,0.153225806,0.846774194,0.966942149,0.033057851,0,0.631868132,0.384615385,1002,0,0,0,0,0.059256042,0,Intersection,0,0,0,1,0,non-Blackspot
1555,HAMILTON HIGHWAY,HAMILTON,HIGHWAY,0.268758527,0.070941337,0.312414734,0.263301501,0.708049113,0.084583902,0.941340782,0.380487805,0.590243902,0.048780488,0,0.133603239,0.834008097,1,0,0,0.605128205,0.38974359,1085,0,0,0,0,1,0,non-Intersection,0,0,0,0,0,Blackspot
2470,CAMP ROAD,CAMP,ROAD,0.182795699,0.069892473,0.182795699,0.315412186,0.783154122,0.249103943,0.929577465,0.483443709,0.38410596,0.119205298,0.057416268,0.368421053,0.535885167,0.906103286,0.0657277,0,0.712121212,0.303030303,1038,0,0,1,0,0,0,non-Intersection,0,0,0,0,0,non-Blackspot
6099,HEARN STREET,HEARN,STREET,0.211401425,0.104513064,0.280285036,0.228028504,0.760095012,0.175771971,0.88277512,0.38,0.34,0.3,0.070063694,0.401273885,0.464968153,0.894736842,0.046052632,0.059210526,0.5,0.49375,858,0,0,1,0,0,0,non-Intersection,0,0,0,1,0,non-Blackspot
6251,PRINCES WAY,PRINCES,WAY,0.19140625,0.15625,0.16796875,0.3125,0.75390625,0.171875,0.915057915,0.416666667,0.444444444,0.166666667,0,0.255555556,0.744444444,0.95505618,0.04494382,0,0.655737705,0.31147541,1005,0,0,0.308043799,0,0.691956201,0,Intersection,0,0,0,0,0,non-Blackspot
2853,KEDAH ROAD,KEDAH,ROAD,0.125842697,0.080898876,0.193258427,0.269662921,0.842696629,0.330337079,0.866359447,0.576923077,0.269230769,0.125,0.053571429,0.398809524,0.511904762,0.982248521,0.017751479,0,0.605633803,0.394366197,926,0.231686216,0,0.768313784,0,0,0,non-Intersection,0,0,0,0,0,non-Blackspot
4456,WESTERN FREEWAY,WESTERN,FREEWAY,0.175308642,0.098765432,0.222222222,0.325925926,0.785185185,0.177777778,0.926470588,0.441441441,0.513513514,0.099099099,0,0.142857143,0.827067669,1,0,0,0.629807692,0.370192308,1025,0,0,0,0,1,0,non-Intersection,0,0,0,0,0,non-Blackspot
9909,POST OFFICE ROAD,POST OFFICE,ROAD,0.251612903,0.11827957,0.232258065,0.238709677,0.701075269,0.159139785,0.914660832,0.346774194,0.596774194,0.072580645,0.021126761,0.147887324,0.774647887,1,0,0,0.576719577,0.423280423,1020,0,0,0.459691391,0,0,0,non-Intersection,0,0,0,0,0,non-Blackspot
2883,GARNHAM ROAD,GARNHAM,ROAD,0.172131148,0.098360656,0.221311475,0.352459016,0.778688525,0.155737705,0.897338403,0.526315789,0.407894737,0.078947368,0,0.179775281,0.820224719,0.967391304,0,0,0.705035971,0.338129496,1016,0,0,0,0,1,0,non-Intersection,0,0,0,0,0,non-Blackspot
2694,MARY STREET,MARY,STREET,0.157088123,0.103448276,0.187739464,0.398467433,0.796934866,0.153256705,0.847583643,0.4,0.457142857,0.185714286,0.047169811,0.311320755,0.613207547,0.923076923,0.048076923,0,0.483870968,0.459677419,912,0,0,0.715944577,0.205685267,0.078370156,0,non-Intersection,0,0,0,0,0,non-Blackspot
7686,VENTNOR ROAD,VENTNOR,ROAD,0.210344828,0.103448276,0.155172414,0.351724138,0.720689655,0.179310345,0.885304659,0.481012658,0.443037975,0.139240506,0.041666667,0.15625,0.71875,0.96969697,0,0,0.658730159,0.26984127,1010,0,0,0.492699861,0,0.507300139,0,Intersection,0,0,0,0,0,non-Blackspot
2590,BASS HIGHWAY,BASS,HIGHWAY,0.113573407,0.083102493,0.141274238,0.332409972,0.855955679,0.329639889,0.903225806,0.59223301,0.242718447,0.174757282,0.06043956,0.324175824,0.532967033,0.733727811,0,0,0.647058824,0.330882353,904,0,0,1,0,0,1,non-Intersection,0,0,0,1,0,non-Blackspot
5955,CORDUROY ROAD,CORDUROY,ROAD,0.209150327,0.104575163,0.235294118,0.300653595,0.758169935,0.150326797,0.949832776,0.436781609,0.505747126,0.08045977,0,0.202020202,0.797979798,1,0,0,0.597402597,0.331168831,1023,0,0,0,0,1,0,non-Intersection,0,0,0,0,0,non-Blackspot
496,CROOK STREET,CROOK,STREET,0.168377823,0.078028747,0.186858316,0.227926078,0.809034908,0.338809035,0.887573964,0.433070866,0.338582677,0.181102362,0.110091743,0.472477064,0.362385321,0.79638009,0.126696833,0.076923077,0.654761905,0.291666667,936,0.022634118,0,0.808486049,0,0.168879833,2,non-Intersection,0,0,0,0,0,non-Blackspot
700,WALHALLA ROAD,WALHALLA,ROAD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.210838059,0,0,non-Intersection,0,0,0,0,0,non-Blackspot
7874,LABERTOUCHE NORTH ROAD,LABERTOUCHE NORTH,ROAD,0.193133047,0.137339056,0.206008584,0.326180258,0.763948498,0.137339056,0.906504065,0.333333333,0.550724638,0.115942029,0,0.144578313,0.855421687,0.9625,0,0,0.620155039,0.395348837,1030,0,0,0,0.240036202,0.759963798,0,non-Intersection,0,0,0,0,0,non-Blackspot
8291,GRANTLEIGH DRIVE,GRANTLEIGH,DRIVE,0.284164859,0.145336226,0.290672451,0.223427332,0.652928416,0.056399132,0.889624724,0.230769231,0.641025641,0.111111111,0,0.06557377,0.93442623,1,0,0,0.708860759,0.265822785,1087,0,0,0.913330915,0,0,0,non-Intersection,0,0,0,0,0,non-Blackspot
7058,MATHEWS ROAD,MATHEWS,ROAD,0.195744681,0.125531915,0.217021277,0.285106383,0.765957447,0.176595745,0.936956522,0.496453901,0.390070922,0.141843972,0.041176471,0.194117647,0.729411765,0.98255814,0,0,0.688372093,0.334883721,972,0,0,0,0,1,0,non-Intersection,0,0,0,0,0,non-Blackspot
1209,MAUDE-SHE OAKS ROAD,MAUDE-SHE OAKS,ROAD,0.166666667,0.072649573,0.162393162,0.431623932,0.803418803,0.166666667,0.942982456,0.452054795,0.424657534,0.095890411,0,0.195652174,0.77173913,1,0,0,0.661290323,0.298387097,1022,0,0,0,0,1,0,non-Intersection,0,0,0,0,0,non-Blackspot
514,MCBRIDE STREET,MCBRIDE,STREET,0.204980843,0.137931034,0.216475096,0.250957854,0.756704981,0.189655172,0.857142857,0.345323741,0.431654676,0.244604317,0.015625,0.364583333,0.583333333,0.974619289,0.025380711,0,0.643478261,0.32173913,963,0,0,1,0,0,0,non-Intersection,0,0,0,0,0,non-Blackspot
1692,INVERLEIGH-WINCHELSEA ROAD,INVERLEIGH-WINCHELSEA,ROAD,0.205555556,0.108333333,0.213888889,0.288888889,0.761111111,0.183333333,0.960893855,0.519230769,0.413461538,0.115384615,0,0.174242424,0.825757576,0.977777778,0,0,0.6,0.39,1044,0,0,0,0,1,0,non-Intersection,0,0,0,0,0,non-Blackspot
887,OLD COLAC ROAD,OLD COLAC,ROAD,0.185303514,0.102236422,0.194888179,0.348242812,0.757188498,0.169329073,0.950310559,0.505154639,0.360824742,0.103092784,0,0.177570093,0.785046729,1,0,0,0.641221374,0.305343511,1001,0,0,0,0.133140673,0.866859327,0,non-Intersection,0,0,0,1,0,non-Blackspot
1097,PAYNES BRIDGE ROAD,PAYNES BRIDGE,ROAD,0.163218391,0.101149425,0.170114943,0.354022989,0.788505747,0.211494253,0.913875598,0.472222222,0.388888889,0.148148148,0.047337278,0.189349112,0.715976331,0.925465839,0.055900621,0,0.572972973,0.389189189,944,0,0,0,0,1,0,non-Intersection,0,0,0,0,0,non-Blackspot
9825,TREADWELLS ROAD,TREADWELLS,ROAD,0.185344828,0.056034483,0.146551724,0.400862069,0.797413793,0.211206897,0.929460581,0.61971831,0.422535211,0.084507042,0.03125,0.125,0.84375,0.965517241,0,0,0.741666667,0.216666667,1043,0,0,0,0,1,0,non-Intersection,0,0,0,1,0,non-Blackspot
6079,FULLARTON ROAD,FULLARTON,ROAD,0.192771084,0.090361446,0.219879518,0.307228916,0.765060241,0.189759036,0.888217523,0.436781609,0.528735632,0.034482759,0,0.132075472,0.867924528,1,0,0,0.609271523,0.390728477,1003,0,0.333222946,0.666777054,0,0,0,non-Intersection,0,0,0,0,0,non-Blackspot
9947,LERDERDERG PARK ROAD,LERDERDERG PARK,ROAD,0.146808511,0.119148936,0.231914894,0.317021277,0.8,0.185106383,0.902386117,0.323076923,0.484615385,0.2,0.01734104,0.335260116,0.595375723,0.97005988,0.02994012,0,0.600938967,0.366197183,972,0,0,0,0,1,0,non-Intersection,0,0,0,0,0,non-Blackspot
2007,HOLYHEAD DRIVE,HOLYHEAD,DRIVE,0.182089552,0.131343284,0.232835821,0.268656716,0.767164179,0.185074627,0.921450151,0.395604396,0.43956044,0.153846154,0.041322314,0.330578512,0.595041322,0.8515625,0.1484375,0,0.664596273,0.273291925,1018,0,0,1,0,0,1,non-Intersection,0,0,0,0,0,non-Blackspot
3507,PHILLIP ISLAND ROAD,PHILLIP ISLAND,ROAD,0.117794486,0.062656642,0.15037594,0.280701754,0.862155388,0.388471178,0.849246231,0.633663366,0.267326733,0.128712871,0.058441558,0.38961039,0.512987013,0.952702703,0.047297297,0,0.689189189,0.297297297,1017,0,0,1,0,0,0,non-Intersection,0,0,0,1,0,non-Blackspot
